tract,total_tweets,miss_home_tract,userwith5_count,total_users,tweets_hometract,tweets_sent_from_home,oddratio_12AM,percent_of_tweets,percent_of_tweets_ht,percent_of_local_tweets_byalltwitter,percent_of_users,percent_of_users_5_tweet,oddratio_1AM,oddratio_2AM,oddratio_3AM,oddratio_4AM,oddratio_5AM,oddratio_6AM,oddratio_7AM,oddratio_8AM,oddratio_9AM,oddratio_10AM,oddratio_11AM,oddratio_12PM,oddratio_1PM,oddratio_2PM,oddratio_3PM,oddratio_4PM,oddratio_5PM,oddratio_6PM,oddratio_7PM,oddratio_8PM,oddratio_9PM,oddratio_10PM,oddratio_11PM,Sunday_oddratio,Monday_oddratio,Tuesday_oddratio,Wednesday_oddratio,Thursday_oddratio,Friday_oddratio,Saturday_oddratio,weekend_oddratio,weekday_oddratio,nighttime_oddratio,daytime_oddratio,local_tweets,percent_of_local_tweets_bytract,local_oddratio_12AM,local_oddratio_1AM,local_oddratio_2AM,local_oddratio_3AM,local_oddratio_4AM,local_oddratio_5AM,local_oddratio_6AM,local_oddratio_7AM,local_oddratio_8AM,local_oddratio_9AM,local_oddratio_10AM,local_oddratio_11AM,local_oddratio_12PM,local_oddratio_1PM,local_oddratio_2PM,local_oddratio_3PM,local_oddratio_4PM,local_oddratio_5PM,local_oddratio_6PM,local_oddratio_7PM,local_oddratio_8PM,local_oddratio_9PM,local_oddratio_10PM,local_oddratio_11PM,local_Sunday_oddratio,local_Monday_oddratio,local_Tuesday_oddratio,local_Wednesday_oddratio,local_Thursday_oddratio,local_Friday_oddratio,local_Saturday_oddratio,local_weekend_oddratio,local_weekday_oddratio,local_nighttime_oddratio,local_daytime_oddratio,neighbor_tweets,neighbor_weekend_oddratio,neighbor_weekday_oddratio,neighbor_nighttime_oddratio,neighbor_daytime_oddratio,other_weekday_oddratio,other_weekend_oddratio,other_daytime_oddratio,other_nighttime_oddratio,other_tweets,percent_of_neighbor_tweets_pertract,percent_of_other_tweets_pertract
34003003300,77091,0,419,1015,77091,64528,0.059345449,0.00102285,0.00102285,0.000856163,0.006199458,0.412807882,0.0706827,0.087429142,0.089932677,0.071759349,0.048578952,0.03191034,0.018251158,0.008146217,0.004462259,0.004864381,0.010104941,0.016733471,0.02535964,0.03453062,0.043351364,0.047048294,0.048708669,0.045673295,0.043195704,0.044518815,0.045374946,0.048760556,0.051277062,0.147812326,0.154466799,0.147578835,0.148979777,0.140651957,0.133024607,0.127485699,0.323487826,0.676512174,0.540517051,0.459482949,64528,0.837036749,0.051640269,0.061472805,0.078790001,0.082188582,0.06536431,0.043455137,0.028732277,0.016318377,0.007277114,0.00400825,0.004267684,0.008301877,0.011090789,0.015916255,0.023089595,0.032027085,0.036087222,0.03754005,0.034647365,0.033726375,0.03730656,0.03846104,0.041535328,0.043792401,0.122647261,0.128393717,0.122971553,0.124268721,0.114825336,0.113203876,0.110726285,0.272976093,0.564060656,0.468913362,0.368123387,5360,0.021442192,0.048086028,0.031430387,0.038097832,0.387853316,0.705581715,0.593778781,0.49965625,7203,0.06952822,0.093435031
34003003401,13749,0,134,484,13749,10805,0.080878609,0.000182423,0.000182423,0.000143362,0.002956195,0.276859504,0.089242854,0.096152447,0.08742454,0.071277911,0.041093898,0.017964943,0.006836861,0.003709361,0.00283657,0.005164012,0.017674013,0.024219943,0.027201978,0.023929013,0.033238781,0.032584188,0.037311804,0.044875991,0.040948433,0.04909448,0.048876282,0.055494945,0.061968143,0.150992799,0.156884137,0.149901811,0.130409484,0.130554949,0.133100589,0.14815623,0.337333624,0.662666376,0.610080733,0.389919267,10805,0.785875336,0.064222853,0.072296167,0.082405993,0.074696342,0.05789512,0.033093316,0.014619245,0.004073023,0.002181977,0.002181977,0.004291221,0.015928431,0.020074187,0.021310641,0.016655757,0.023056222,0.022547094,0.028874827,0.032293258,0.030693141,0.036220816,0.036002618,0.041530293,0.048730817,0.1226271,0.125100007,0.113899193,0.102116518,0.104080297,0.102552913,0.115499309,0.262346352,0.523528984,0.48679904,0.299076296,1209,0.030474944,0.057458724,0.048148956,0.039784712,0.419012292,0.707178704,0.661138992,0.465052004,1735,0.087933668,0.126190996
34003003402,25234,5.12E-05,228,713,25233,20332,0.050844099,0.000334807,0.000334794,0.000269767,0.00435489,0.319775596,0.056194024,0.073511928,0.080248871,0.069628279,0.056511057,0.03756836,0.021994135,0.01323611,0.018586035,0.029919949,0.02774035,0.023777443,0.020884521,0.02904811,0.033684711,0.041967187,0.046603789,0.040382024,0.04141238,0.048070064,0.042720139,0.045018626,0.05036855,0.142981691,0.149124198,0.142981691,0.134580328,0.139256559,0.124990093,0.166006182,0.364151542,0.6357692,0.488388682,0.51153206,20332,0.80573829,0.038083538,0.044027899,0.061187287,0.070183086,0.063406515,0.05167631,0.034516922,0.019061584,0.012126496,0.017555679,0.029087739,0.025719268,0.020884521,0.016525323,0.022905604,0.02647222,0.03245621,0.035269874,0.027621463,0.027859238,0.032931759,0.028889593,0.029523659,0.037766506,0.11785686,0.12253309,0.117777602,0.107909963,0.11274471,0.093841642,0.133074423,0.28949037,0.516247919,0.370452564,0.435285726,2646,0.036538004,0.06832052,0.06360466,0.041253864,0.415431561,0.673971626,0.523460411,0.565942776,2256,0.104858524,0.089403186
34003003500,23244,0,228,722,23244,17787,0.076019618,0.000308403,0.000308403,0.000235999,0.00440986,0.315789474,0.084710033,0.090388918,0.083978661,0.073696438,0.049475133,0.022844605,0.011099639,0.003613836,0.002839442,0.006883497,0.017208742,0.023059714,0.024436414,0.030631561,0.038160385,0.044312511,0.042118396,0.035794183,0.036568577,0.041387025,0.046420582,0.053691275,0.060660816,0.148210291,0.129280675,0.134658406,0.131560833,0.133453795,0.150619515,0.172216486,0.3775598,0.6224402,0.573825503,0.426174497,17787,0.765229737,0.05937016,0.067673378,0.073696438,0.068705903,0.059929444,0.040053347,0.01716572,0.007614868,0.002667355,0.002280158,0.005980038,0.015186715,0.020306316,0.020220272,0.023705042,0.027620031,0.032395457,0.030717605,0.024436414,0.024694545,0.029383927,0.030932714,0.037515058,0.042978833,0.11689038,0.097960764,0.104284977,0.102392015,0.100671141,0.114136982,0.128893478,0.287429014,0.477800723,0.434950955,0.330278782,1728,0.02805025,0.046291516,0.04500086,0.029340905,0.475907761,0.684520737,0.640380313,0.520048184,3729,0.074341766,0.160428498
34003004001,32461,0,259,930,32461,20121,0.053756816,0.000430695,0.000430695,0.000266967,0.005680291,0.278494624,0.062197714,0.074150519,0.068112504,0.063953667,0.044946243,0.028834602,0.016296479,0.006130433,0.002957395,0.003419488,0.014540526,0.028957826,0.035920027,0.049320723,0.058408552,0.062043683,0.054650196,0.051477157,0.040725794,0.04035612,0.043221096,0.046147685,0.049474754,0.157173223,0.158590308,0.147192015,0.141277225,0.144542682,0.123101568,0.128122978,0.332491297,0.667508703,0.478143002,0.521856998,20121,0.619851514,0.038045655,0.046887034,0.058870645,0.055697606,0.05526632,0.038723391,0.024367703,0.014448107,0.005175441,0.002402883,0.002587721,0.008810573,0.010905394,0.014448107,0.021625951,0.025630757,0.025107052,0.02365916,0.020640153,0.020362897,0.022642556,0.022796587,0.027972028,0.032777795,0.09861064,0.09318875,0.09115554,0.083854472,0.085179138,0.080712239,0.087150735,0.210221497,0.409630018,0.326052802,0.293798712,8169,0.074797449,0.176858384,0.077446782,0.174209051,0.413511599,0.714981054,0.531992237,0.596500416,4171,0.251655833,0.128492653
34003004002,67113,0,309,1214,67113,59148,0.065188563,0.000890461,0.000890461,0.000784781,0.007414918,0.254530478,0.07792827,0.091576893,0.091219287,0.079567297,0.056293118,0.037340009,0.017924992,0.007539523,0.005259786,0.005125684,0.014199931,0.01655417,0.018938209,0.029964388,0.038353225,0.038770432,0.034881469,0.032557031,0.037086705,0.044060018,0.045430841,0.054758393,0.05948177,0.14538167,0.161310029,0.147378302,0.134862098,0.139168268,0.131479743,0.140419889,0.330606589,0.669393411,0.566730738,0.433269262,59148,0.881319566,0.057187132,0.06933083,0.082443044,0.081638431,0.071461565,0.050765127,0.032691133,0.015213148,0.006198501,0.004201868,0.004261469,0.012739708,0.014572438,0.017224681,0.026835337,0.033376544,0.034315259,0.030098491,0.027684651,0.031469313,0.038159522,0.039977352,0.04726357,0.052210451,0.129825816,0.147408103,0.132001252,0.122241593,0.127411977,0.108443968,0.113986858,0.274313471,0.607006094,0.499679645,0.381639921,1557,0.010623873,0.012575805,0.01346982,0.009729859,0.380418101,0.715062656,0.608630221,0.486850536,6408,0.023199678,0.095480756
34003005000,64391,7.96E-05,858,4235,64386,43071,0.067757916,0.000854345,0.000854279,0.00057147,0.025866702,0.202597403,0.070102965,0.064605302,0.063689025,0.053345964,0.036511314,0.023698964,0.01281235,0.00894535,0.00642947,0.008510506,0.019847494,0.023730024,0.027814446,0.033576121,0.04506841,0.049944868,0.053237254,0.052320977,0.053920579,0.052864531,0.050348651,0.056327748,0.064527651,0.14154152,0.146247146,0.136975664,0.140128279,0.13904117,0.147272134,0.148731966,0.357239366,0.642698514,0.544144368,0.455793512,43071,0.668897827,0.047273687,0.05020888,0.046776723,0.045767266,0.038141976,0.025360687,0.016803591,0.009162771,0.005528723,0.00385147,0.005420012,0.013806277,0.014427482,0.016120265,0.019505832,0.027628085,0.029755711,0.032054169,0.035750338,0.036620025,0.035781398,0.032085229,0.037396531,0.043670699,0.098662857,0.105449519,0.095401531,0.094236772,0.090012579,0.09144135,0.093693218,0.226646581,0.442251246,0.375580438,0.293317389,5270,0.03082729,0.051016446,0.043686229,0.038157506,0.506732307,0.742526129,0.668525104,0.580733332,16050,0.081843736,0.249258437
34003006100,37771,0,364,1081,37771,28475,0.060443197,0.000501149,0.000501149,0.000377809,0.006602575,0.336725254,0.071483413,0.078287575,0.080061423,0.06616187,0.049800111,0.030261312,0.019115194,0.009160467,0.008339732,0.008022027,0.017103068,0.019724127,0.023483625,0.031717455,0.036827195,0.045325779,0.044557994,0.048979376,0.044372667,0.050329618,0.0508856,0.049455932,0.056101242,0.125493103,0.155304334,0.141775436,0.140239867,0.146673374,0.145402558,0.145111329,0.345450213,0.654549787,0.541420667,0.458579333,28475,0.753885256,0.046464219,0.054883376,0.063726139,0.064440973,0.054115591,0.038230388,0.022186333,0.014296683,0.006565884,0.005268592,0.00505679,0.013555373,0.01527627,0.018267983,0.022451087,0.026872468,0.034232612,0.03288237,0.035238675,0.03248524,0.034682693,0.03600646,0.035556379,0.041142676,0.097270393,0.117974107,0.112599613,0.109078393,0.111911255,0.102803738,0.102247756,0.248232771,0.505652485,0.409388155,0.344497101,4011,0.038892272,0.06730031,0.057636811,0.04855577,0.427047206,0.712874957,0.606947129,0.532975034,5285,0.106192582,0.139922163
34003006201,35299,0,381,1053,35299,25848,0.065497606,0.00046835,0.00046835,0.000342953,0.006431556,0.361823362,0.072324995,0.070086971,0.076347772,0.064761041,0.046828522,0.029604238,0.018130825,0.010906825,0.005495906,0.004589365,0.014136378,0.02756452,0.033938638,0.039746168,0.047735063,0.044137228,0.048499958,0.050143064,0.042607439,0.035525086,0.042380804,0.050086405,0.058925182,0.156973285,0.149947591,0.148276155,0.136037848,0.136717754,0.122468059,0.149579308,0.345760503,0.654239497,0.51378226,0.48621774,25848,0.732258704,0.054335817,0.060426641,0.060879912,0.067933936,0.056488852,0.039264568,0.022805179,0.01305986,0.006884048,0.004561036,0.003456189,0.009547013,0.014929601,0.013768095,0.019490637,0.027989461,0.026572991,0.028839344,0.030595768,0.028471062,0.025439814,0.031757274,0.03872631,0.046035298,0.115952293,0.10983314,0.108275022,0.095356809,0.094365279,0.094903538,0.113572622,0.257089436,0.475169268,0.414006062,0.318252642,3935,0.030170826,0.081305419,0.03192725,0.079548996,0.443525312,0.712739738,0.602198363,0.554066687,5516,0.111476246,0.15626505
34003006202,8020,0,136,551,8020,4569,0.060473815,0.00010641,0.00010641,6.06E-05,0.00336542,0.246823956,0.072194514,0.081047382,0.061471322,0.053117207,0.042518703,0.033790524,0.020573566,0.016084788,0.008229426,0.015461347,0.018329177,0.026184539,0.031047382,0.042394015,0.049002494,0.052369077,0.051995012,0.036159601,0.035660848,0.045885287,0.05,0.04563591,0.050374065,0.165087282,0.138029925,0.143516209,0.119326683,0.132668329,0.146758105,0.154613466,0.379551122,0.620448878,0.502743142,0.497256858,4569,0.569700748,0.033291771,0.040897756,0.054738155,0.042144638,0.039775561,0.029426434,0.026932668,0.017331671,0.01446384,0.007356608,0.011097257,0.013341646,0.015461347,0.012094763,0.017955112,0.019326683,0.024438903,0.022693267,0.01521197,0.016334165,0.024189526,0.024438903,0.022194514,0.024563591,0.101745636,0.084912718,0.083541147,0.066957606,0.061471322,0.080548628,0.090523691,0.211970075,0.357730673,0.282793017,0.286907731,948,0.047256858,0.070947631,0.074314214,0.043890274,0.571321696,0.740773067,0.669201995,0.642892768,2503,0.118204489,0.312094763
34003006300,42158,0,375,1082,42158,28697,0.062977371,0.000559356,0.000559356,0.000380754,0.006608683,0.346580407,0.070971109,0.07433939,0.071516675,0.067982352,0.054604108,0.036600408,0.024882585,0.012998719,0.008729067,0.011551781,0.016153518,0.018240903,0.019260876,0.029650363,0.037288296,0.040798899,0.039304521,0.051022345,0.049172162,0.048816358,0.052659045,0.046207126,0.054272024,0.144100764,0.150481522,0.133236871,0.134422885,0.140827364,0.150766165,0.146164429,0.362801841,0.637198159,0.530931259,0.469068741,28697,0.680701172,0.041581669,0.049385644,0.055861284,0.052208359,0.047227098,0.036956212,0.023577969,0.0147303,0.008088619,0.0049101,0.006451919,0.010816452,0.013828929,0.013330803,0.018739029,0.024953745,0.028179705,0.026092319,0.03679017,0.032354476,0.034109778,0.034489302,0.030124769,0.03591252,0.100241947,0.105507851,0.09642298,0.093576545,0.096944827,0.098628967,0.089378054,0.234925755,0.445775416,0.3660278,0.314673372,3221,0.023625409,0.052777646,0.043882537,0.032520518,0.501446938,0.741448835,0.65280611,0.590089663,10240,0.076403055,0.242895773
34003007001,10205,0,168,649,10205,7109,0.09211171,0.000135401,0.000135401,9.43E-05,0.003963988,0.258859784,0.079862812,0.072611465,0.06055855,0.048701617,0.03233709,0.01989221,0.012934836,0.008231259,0.005095541,0.009309162,0.016756492,0.027535522,0.032435081,0.038510534,0.03733464,0.042038217,0.043802058,0.039392455,0.043508084,0.049975502,0.05477707,0.06144047,0.070847624,0.147476727,0.139931406,0.143949045,0.133170015,0.135227829,0.148162665,0.152082313,0.352474277,0.647525723,0.585693288,0.414306712,7109,0.696619304,0.066829985,0.061244488,0.057520823,0.050759432,0.039588437,0.02900539,0.017932386,0.010583048,0.007153356,0.003625674,0.006271436,0.011954924,0.018912298,0.022733954,0.027339539,0.022733954,0.025281725,0.023909848,0.019990201,0.023027927,0.027633513,0.036256737,0.038902499,0.047427732,0.113179814,0.102204802,0.102400784,0.092013719,0.092699657,0.098677119,0.09544341,0.230181284,0.466438021,0.409603136,0.287016169,1288,0.04811367,0.078098971,0.072023518,0.054189123,0.455463008,0.721705047,0.658794708,0.518373346,1808,0.126212641,0.177168055
34003007002,13226,0,254,869,13226,7521,0.075684258,0.000175484,0.000175484,9.98E-05,0.005307713,0.292289988,0.081279298,0.074701346,0.065023439,0.045062755,0.026916679,0.012702253,0.005368214,0.005292605,0.006502344,0.00952669,0.017163163,0.025480115,0.028428852,0.032284893,0.042114018,0.051413882,0.048540753,0.04929684,0.058672312,0.059655225,0.056630879,0.06215031,0.060108876,0.14388326,0.144866173,0.1494783,0.132541963,0.127324966,0.149856344,0.152048994,0.353394828,0.646605172,0.593905943,0.406094057,7521,0.568652654,0.047633449,0.055118706,0.051413882,0.045970059,0.032284893,0.017843641,0.008694995,0.003704824,0.002343868,0.00506578,0.007485256,0.01066082,0.013609557,0.017692424,0.018524119,0.019809466,0.021775291,0.019733858,0.021170422,0.025858158,0.025328898,0.026992288,0.032360502,0.037577499,0.08732799,0.089369424,0.083623166,0.078028126,0.065855134,0.076667171,0.087781642,0.193104491,0.375548163,0.34825344,0.220399214,1112,0.029033721,0.055043097,0.055345532,0.028731287,0.56940874,0.777861787,0.750869499,0.596401028,4593,0.084076818,0.347270528
34003008000,26750,0,332,1047,26750,20822,0.061084112,0.000354921,0.000354921,0.000276268,0.006394909,0.317096466,0.065121495,0.079962617,0.076074766,0.068672897,0.052859813,0.030280374,0.017046729,0.009046729,0.005682243,0.007364486,0.013308411,0.020037383,0.025495327,0.033009346,0.041196262,0.049906542,0.049981308,0.047401869,0.047626168,0.054429907,0.046429907,0.048074766,0.049906542,0.143476636,0.141757009,0.139588785,0.149719626,0.135364486,0.139102804,0.150990654,0.356261682,0.643738318,0.52871028,0.47128972,20822,0.778392523,0.043925234,0.051439252,0.068934579,0.066616822,0.059813084,0.047102804,0.027065421,0.014392523,0.007663551,0.004560748,0.005308411,0.009719626,0.014728972,0.017869159,0.022915888,0.029607477,0.037682243,0.036747664,0.034616822,0.034766355,0.041121495,0.031439252,0.035140187,0.035214953,0.112897196,0.113196262,0.113420561,0.120186916,0.103028037,0.101196262,0.11446729,0.269271028,0.509121495,0.408598131,0.369794393,1361,0.016747664,0.034130841,0.029383178,0.021495327,0.456747664,0.713981308,0.60871028,0.562018692,4567,0.050878505,0.170728972
34003009100,13983,0,224,684,13983,9280,0.061789316,0.000185528,0.000185528,0.000123128,0.004177763,0.32748538,0.074948151,0.066223271,0.055209898,0.043695916,0.032897089,0.019523707,0.009940642,0.004648502,0.003718801,0.004863048,0.024386755,0.031538297,0.036401344,0.05206322,0.059500822,0.058714153,0.06000143,0.056783237,0.046341987,0.047271687,0.048129872,0.046341987,0.055066867,0.153472073,0.139669599,0.153042981,0.134305943,0.145462347,0.124937424,0.149109633,0.351498248,0.648501752,0.501323035,0.498676965,9280,0.663663019,0.043695916,0.058428091,0.051491096,0.041979547,0.037044983,0.027032826,0.016305514,0.008367303,0.003790317,0.002789101,0.004147894,0.012086105,0.015661875,0.019309161,0.028820711,0.036544375,0.033612243,0.032968605,0.032253451,0.027461918,0.030823142,0.030894658,0.030322535,0.037831653,0.10083673,0.096545806,0.104841593,0.085603948,0.090753057,0.083744547,0.101337338,0.230637202,0.433025817,0.352928556,0.310734463,2101,0.050418365,0.099835515,0.06436387,0.085890009,0.467138668,0.718944433,0.603375527,0.582707573,2602,0.15025388,0.186083101
34003009200,11893,0,137,539,11893,8303,0.065584798,0.000157797,0.000157797,0.000110165,0.003292126,0.254174397,0.074918019,0.08122425,0.080972,0.057008324,0.042798285,0.02488859,0.01202388,0.005549483,0.006474397,0.007147061,0.015471286,0.018161944,0.027158833,0.040696208,0.0432187,0.042041537,0.049356764,0.045152611,0.045573026,0.048179601,0.046666106,0.05608341,0.063650887,0.158160262,0.130917346,0.122593122,0.132767174,0.136803162,0.154124275,0.164634659,0.382577987,0.617422013,0.562852098,0.437147902,8303,0.698141764,0.044900362,0.052551921,0.054317666,0.059278567,0.039771294,0.032876482,0.020095855,0.010174052,0.004960901,0.002774741,0.004792735,0.009753637,0.011183049,0.01833011,0.028420079,0.030858488,0.030269907,0.032035651,0.032960565,0.032203817,0.034894476,0.03144707,0.036239805,0.043050534,0.115193811,0.099133944,0.093416295,0.093500378,0.098040864,0.097115951,0.10174052,0.246027075,0.452114689,0.388884218,0.309257546,1106,0.031615236,0.061380644,0.060792063,0.032203817,0.486504667,0.722357689,0.658538636,0.55032372,2484,0.09299588,0.208862356
34003010100,42355,0,252,674,42355,36738,0.066957856,0.00056197,0.00056197,0.000487443,0.004116684,0.37388724,0.07736985,0.09026089,0.093094086,0.078385079,0.04540196,0.028048637,0.013457679,0.00675245,0.004013694,0.004840042,0.016243655,0.015252036,0.018415771,0.027812537,0.037539842,0.043678432,0.042332664,0.039877228,0.040727187,0.049864243,0.046417188,0.053547397,0.059709597,0.143288868,0.154055011,0.140857042,0.138448825,0.132121355,0.134080982,0.157147916,0.345956794,0.654043206,0.577948294,0.422051706,36738,0.867382836,0.055837563,0.06476213,0.078314249,0.083059851,0.070286861,0.040184158,0.024341872,0.011804982,0.005926101,0.003329005,0.003801204,0.014425688,0.01284382,0.016125605,0.024814072,0.033998347,0.03869673,0.037846771,0.034848306,0.034871916,0.041907685,0.039593909,0.044504781,0.051257231,0.124306457,0.136158659,0.126006375,0.121095502,0.115004132,0.114225003,0.130586708,0.292952426,0.57443041,0.494109314,0.373273521,2520,0.020871208,0.0386259,0.039145319,0.020351788,0.38694369,0.686176366,0.60637469,0.466745367,3097,0.059497108,0.073120057
34003010200,26507,0,343,1018,26507,13215,0.05847512,0.000351697,0.000351697,0.000175338,0.006217781,0.336935167,0.070811484,0.069453352,0.067265251,0.045497416,0.025955408,0.013581318,0.008827857,0.004413928,0.002112649,0.004527106,0.013732222,0.023616403,0.035877315,0.044290187,0.042781152,0.050326329,0.055758856,0.062021353,0.05764515,0.066925718,0.063530388,0.058701475,0.053872562,0.144226053,0.143245181,0.139246237,0.152337118,0.161881767,0.138152186,0.120911457,0.32059456,0.67940544,0.566680499,0.433319501,13215,0.498547553,0.032293356,0.047459162,0.047798695,0.05123175,0.033840118,0.017617988,0.008035613,0.005507979,0.002301279,0.000905421,0.002791715,0.00897876,0.011657298,0.014863998,0.019881541,0.018749764,0.018523409,0.018070698,0.01878749,0.021201947,0.023955936,0.024333195,0.025012261,0.02474818,0.078847097,0.069717433,0.065680764,0.078356661,0.081148376,0.057682876,0.067114347,0.154676123,0.34387143,0.298034481,0.200513072,7064,0.085260497,0.181235145,0.120722828,0.145772815,0.474893424,0.760063379,0.653714113,0.581242691,6228,0.266495643,0.234956804
